Serial No,Timestamp,Temperature,Humidity,latitude,longitude
1393284086,2014/02/25 04:51:26,21.7,81,13.00361,77.61818
1393284393,2014/02/25 04:56:33,21.7,81,13.00361,77.61818
1393284701,2014/02/25 05:01:41,21.7,81,13.00361,77.61818
1393285007,2014/02/25 05:06:47,21.6,81,13.00361,77.61818
1393285315,2014/02/25 05:11:55,21.6,81,13.00361,77.61818
1393285624,2014/02/25 05:17:04,21.6,81,13.00361,77.61818
1393285932,2014/02/25 05:22:12,21.6,81,13.00361,77.61818
1393286238,2014/02/25 05:27:18,21.6,80,13.00361,77.61818
1393286545,2014/02/25 05:32:25,21.6,80,13.00361,77.61818
1393286803,2014/02/25 05:36:43,21.6,80,13.00361,77.61818
1393287110,2014/02/25 05:41:50,21.5,80,13.00361,77.61818
1393287418,2014/02/25 05:46:58,21.5,80,13.00361,77.61818
1393287725,2014/02/25 05:52:05,21.5,80,13.00361,77.61818
1393288032,2014/02/25 05:57:12,21.5,80,13.00361,77.61818
1393288340,2014/02/25 06:02:20,21.5,80,13.00361,77.61818
1393288648,2014/02/25 06:07:28,21.5,80,13.00361,77.61818
1393288956,2014/02/25 06:12:36,21.5,80,13.00361,77.61818
1393289263,2014/02/25 06:17:43,21.5,80,13.00361,77.61818
1393289570,2014/02/25 06:22:50,21.5,80,13.00361,77.61818
1393289879,2014/02/25 06:27:59,21.5,80,13.00361,77.61818
1393290186,2014/02/25 06:33:06,21.5,80,13.00361,77.61818
1393290443,2014/02/25 06:37:23,21.5,80,13.00361,77.61818
1393290750,2014/02/25 06:42:30,21.5,80,13.00361,77.61818
1393291057,2014/02/25 06:47:37,21.5,80,13.00361,77.61818
1393291365,2014/02/25 06:52:45,21.5,80,13.00361,77.61818
1393291672,2014/02/25 06:57:52,21.6,80,13.00361,77.61818
1393291980,2014/02/25 07:03:00,21.6,80,13.00361,77.61818
1393292287,2014/02/25 07:08:07,21.6,80,13.00361,77.61818
1393292595,2014/02/25 07:13:15,21.6,80,13.00361,77.61818
1393292903,2014/02/25 07:18:23,21.6,80,13.00361,77.61818
1393293210,2014/02/25 07:23:30,21.6,80,13.00361,77.61818
1393293519,2014/02/25 07:28:39,21.6,80,13.00361,77.61818
1393293827,2014/02/25 07:33:47,21.6,80,13.00361,77.61818
1393294083,2014/02/25 07:38:03,21.6,80,13.00361,77.61818
1393294390,2014/02/25 07:43:10,21.6,80,13.00361,77.61818
1393294697,2014/02/25 07:48:17,21.6,80,13.00361,77.61818
1393295005,2014/02/25 07:53:25,21.7,80,13.00361,77.61818
1393295313,2014/02/25 07:58:33,21.7,80,13.00361,77.61818
1393295621,2014/02/25 08:03:41,21.7,80,13.00361,77.61818
1393295928,2014/02/25 08:08:48,21.7,80,13.00361,77.61818
1393296235,2014/02/25 08:13:55,21.7,80,13.00361,77.61818
1393296543,2014/02/25 08:19:03,21.7,81,13.00361,77.61818
1393296850,2014/02/25 08:24:10,21.8,80,13.00361,77.61818
1393297158,2014/02/25 08:29:18,21.8,80,13.00361,77.61818
1393297466,2014/02/25 08:34:26,21.8,80,13.00361,77.61818
1393297722,2014/02/25 08:38:42,21.9,80,13.00361,77.61818
1393298030,2014/02/25 08:43:50,21.9,80,13.00361,77.61818
1393298337,2014/02/25 08:48:57,22,80,13.00361,77.61818
1393298645,2014/02/25 08:54:05,22,79,13.00361,77.61818
1393298951,2014/02/25 08:59:11,22.1,79,13.00361,77.61818
1393299259,2014/02/25 09:04:19,22.1,79,13.00361,77.61818
1393299567,2014/02/25 09:09:27,22.1,79,13.00361,77.61818
1393299874,2014/02/25 09:14:34,22.2,79,13.00361,77.61818
1393300183,2014/02/25 09:19:43,22.2,78,13.00361,77.61818
1393300491,2014/02/25 09:24:51,22.3,78,13.00361,77.61818
1393300798,2014/02/25 09:29:58,22.3,78,13.00361,77.61818
1393301106,2014/02/25 09:35:06,22.3,78,13.00361,77.61818
1393301412,2014/02/25 09:40:12,22.4,78,13.00361,77.61818
1393301669,2014/02/25 09:44:29,22.4,77,13.00361,77.61818
1393301977,2014/02/25 09:49:37,22.4,77,13.00361,77.61818
1393302182,2014/02/25 09:53:02,22.5,77,13.00361,77.61818
1393302490,2014/02/25 09:58:10,22.5,77,13.00361,77.61818
1393302798,2014/02/25 10:03:18,22.6,77,13.00361,77.61818
1393303053,2014/02/25 10:07:33,22.6,76,13.00361,77.61818
1393303361,2014/02/25 10:12:41,22.7,76,13.00361,77.61818
1393303668,2014/02/25 10:17:48,22.8,76,13.00361,77.61818
1393303976,2014/02/25 10:22:56,22.9,76,13.00361,77.61818
1393304284,2014/02/25 10:28:04,23,75,13.00361,77.61818
1393304591,2014/02/25 10:33:11,23.1,75,13.00361,77.61818
1393304899,2014/02/25 10:38:19,23.2,74,13.00361,77.61818
1393305206,2014/02/25 10:43:26,23.2,74,13.00361,77.61818
1393305514,2014/02/25 10:48:34,23.3,73,13.00361,77.61818
1393305822,2014/02/25 10:53:42,23.3,73,13.00361,77.61818
1393306130,2014/02/25 10:58:50,23.4,73,13.00361,77.61818
1393306438,2014/02/25 11:03:58,23.4,72,13.00361,77.61818
1393306744,2014/02/25 11:09:04,23.5,72,13.00361,77.61818
1393307052,2014/02/25 11:14:12,23.5,72,13.00361,77.61818
1393307308,2014/02/25 11:18:28,23.6,71,13.00361,77.61818
1393307616,2014/02/25 11:23:36,23.6,71,13.00361,77.61818
1393307924,2014/02/25 11:28:44,23.7,71,13.00361,77.61818
1393308231,2014/02/25 11:33:51,23.7,70,13.00361,77.61818
1393308539,2014/02/25 11:38:59,23.8,70,13.00361,77.61818
1393308847,2014/02/25 11:44:07,23.9,70,13.00361,77.61818
1393309154,2014/02/25 11:49:14,23.9,70,13.00361,77.61818
1393309462,2014/02/25 11:54:22,24,70,13.00361,77.61818
1393309769,2014/02/25 11:59:29,24,69,13.00361,77.61818
1393310077,2014/02/25 12:04:37,24,69,13.00361,77.61818
1393310385,2014/02/25 12:09:45,24.1,69,13.00361,77.61818
1393310641,2014/02/25 12:14:01,24.1,69,13.00361,77.61818
1393310948,2014/02/25 12:19:08,24.2,67,13.00361,77.61818
1393311255,2014/02/25 12:24:15,24.2,67,13.00361,77.61818
1393311563,2014/02/25 12:29:23,24.3,67,13.00361,77.61818
1393311870,2014/02/25 12:34:30,24.3,67,13.00361,77.61818
1393312179,2014/02/25 12:39:39,24.3,66,13.00361,77.61818
1393312487,2014/02/25 12:44:47,24.4,66,13.00361,77.61818
1393312793,2014/02/25 12:49:53,24.4,66,13.00361,77.61818
1393313101,2014/02/25 12:55:01,24.5,66,13.00361,77.61818
1393313408,2014/02/25 13:00:08,24.6,66,13.00361,77.61818
1393313716,2014/02/25 13:05:16,24.7,65,13.00361,77.61818
1393314025,2014/02/25 13:10:25,24.8,64,13.00361,77.61818
1393314281,2014/02/25 13:14:41,24.8,65,13.00361,77.61818
1393314588,2014/02/25 13:19:48,24.9,64,13.00361,77.61818
1393314895,2014/02/25 13:24:55,25,64,13.00361,77.61818
1393315203,2014/02/25 13:30:03,25.2,63,13.00361,77.61818
1393315511,2014/02/25 13:35:11,25.2,62,13.00361,77.61818
1393315819,2014/02/25 13:40:19,25.3,63,13.00361,77.61818
1393316127,2014/02/25 13:45:27,25.3,62,13.00361,77.61818
1393316433,2014/02/25 13:50:33,25.3,62,13.00361,77.61818
1393316741,2014/02/25 13:55:41,25.3,62,13.00361,77.61818
1393317049,2014/02/25 14:00:49,25.4,62,13.00361,77.61818
1393317356,2014/02/25 14:05:56,25.5,62,13.00361,77.61818
1393317664,2014/02/25 14:11:04,25.6,61,13.00361,77.61818
1393317920,2014/02/25 14:15:20,25.7,60,13.00361,77.61818
1393318228,2014/02/25 14:20:28,25.7,60,13.00361,77.61818
1393318535,2014/02/25 14:25:35,25.8,59,13.00361,77.61818
1393318843,2014/02/25 14:30:43,25.8,60,13.00361,77.61818
1393319151,2014/02/25 14:35:51,25.7,60,13.00361,77.61818
1393319457,2014/02/25 14:40:57,25.7,60,13.00361,77.61818
1393319765,2014/02/25 14:46:05,25.8,59,13.00361,77.61818
1393320074,2014/02/25 14:51:14,25.8,58,13.00361,77.61818
1393320381,2014/02/25 14:56:21,25.7,58,13.00361,77.61818
1393320689,2014/02/25 15:01:29,25.8,58,13.00361,77.61818
1393320996,2014/02/25 15:06:36,26,58,13.00361,77.61818
1393321304,2014/02/25 15:11:44,26.3,57,13.00361,77.61818
1393321612,2014/02/25 15:16:52,26.7,56,13.00361,77.61818
1393321867,2014/02/25 15:21:07,26.7,56,13.00361,77.61818
1393322175,2014/02/25 15:26:15,26.6,55,13.00361,77.61818
1393323053,2014/02/25 15:40:53,26.5,56,13.00361,77.61818
1393323309,2014/02/25 15:45:09,26.5,56,13.00361,77.61818
1393323617,2014/02/25 15:50:17,26.4,56,13.00361,77.61818
1393323924,2014/02/25 15:55:24,26.4,56,13.00361,77.61818
1393324233,2014/02/25 16:00:33,26.4,56,13.00361,77.61818
1393324539,2014/02/25 16:05:39,26.3,56,13.00361,77.61818
1393324847,2014/02/25 16:10:47,26.3,56,13.00361,77.61818
1393325155,2014/02/25 16:15:55,26.3,56,13.00361,77.61818
1393325462,2014/02/25 16:21:02,26.3,56,13.00361,77.61818
1393325770,2014/02/25 16:26:10,26.4,55,13.00361,77.61818
1393326078,2014/02/25 16:31:18,26.4,55,13.00361,77.61818
1393326385,2014/02/25 16:36:25,26.4,55,13.00361,77.61818
1393326693,2014/02/25 16:41:33,26.4,55,13.00361,77.61818
1393326948,2014/02/25 16:45:48,26.4,55,13.00361,77.61818
1393327257,2014/02/25 16:50:57,26.3,55,13.00361,77.61818
1393327563,2014/02/25 16:56:03,26.2,55,13.00361,77.61818
1393327871,2014/02/25 17:01:11,26.2,55,13.00361,77.61818
1393328180,2014/02/25 17:06:20,26.1,55,13.00361,77.61818
1393328487,2014/02/25 17:11:27,26.1,56,13.00361,77.61818
1393328795,2014/02/25 17:16:35,26.1,56,13.00361,77.61818
1393329102,2014/02/25 17:21:42,26.1,56,13.00361,77.61818
1393329410,2014/02/25 17:26:50,26.1,56,13.00361,77.61818
1393329717,2014/02/25 17:31:57,26,56,13.00361,77.61818
1393330025,2014/02/25 17:37:05,26,56,13.00361,77.61818
1393330333,2014/02/25 17:42:13,26,55,13.00361,77.61818
1393330588,2014/02/25 17:46:28,26.1,55,13.00361,77.61818
1393330896,2014/02/25 17:51:36,26.1,56,13.00361,77.61818
1393331205,2014/02/25 17:56:45,26.3,56,13.00361,77.61818
1393331512,2014/02/25 18:01:52,26.3,56,13.00361,77.61818
1393331819,2014/02/25 18:06:59,26.3,55,13.00361,77.61818
1393332126,2014/02/25 18:12:06,26.1,56,13.00361,77.61818
1393332435,2014/02/25 18:17:15,26.1,56,13.00361,77.61818
1393332743,2014/02/25 18:22:23,26,56,13.00361,77.61818
1393333049,2014/02/25 18:27:29,25.9,56,13.00361,77.61818
1393333357,2014/02/25 18:32:37,25.8,56,13.00361,77.61818
1393333664,2014/02/25 18:37:44,25.7,57,13.00361,77.61818
1393333921,2014/02/25 18:42:01,25.7,57,13.00361,77.61818
1393334075,2014/02/25 18:44:35,25.7,58,13.00361,77.61818
1393334382,2014/02/25 18:49:42,25.6,58,13.00361,77.61818
1393334690,2014/02/25 18:54:50,25.5,58,13.00361,77.61818
1393334946,2014/02/25 18:59:06,25.5,58,13.00361,77.61818
1393335254,2014/02/25 19:04:14,25.5,59,13.00361,77.61818
1393335557,2014/02/25 19:09:17,25.4,59,13.00361,77.61818
1393335865,2014/02/25 19:14:25,25.4,59,13.00361,77.61818
1393336177,2014/02/25 19:19:37,25.3,59,13.00361,77.61818
1393336484,2014/02/25 19:24:44,25.2,59,13.00361,77.61818
1393336792,2014/02/25 19:29:52,25.2,59,13.00361,77.61818
1393337099,2014/02/25 19:34:59,25.1,59,13.00361,77.61818
1393337407,2014/02/25 19:40:07,25.1,60,13.00361,77.61818
1393337715,2014/02/25 19:45:15,25.1,60,13.00361,77.61818
1393338021,2014/02/25 19:50:21,25,60,13.00361,77.61818
1393341742,2014/02/25 20:52:22,24.6,62,13.00361,77.61818
1393341998,2014/02/25 20:56:38,24.5,62,13.00361,77.61818
1393342306,2014/02/25 21:01:46,24.5,62,13.00361,77.61818
1393342611,2014/02/25 21:06:51,24.5,62,13.00361,77.61818
1393342915,2014/02/25 21:11:55,24.5,62,13.00361,77.61818
1393343229,2014/02/25 21:17:09,24.4,62,13.00361,77.61818
1393343536,2014/02/25 21:22:16,24.4,62,13.00361,77.61818
1393343844,2014/02/25 21:27:24,24.4,62,13.00361,77.61818
1393344152,2014/02/25 21:32:32,24.4,62,13.00361,77.61818
1393344459,2014/02/25 21:37:39,24.4,62,13.00361,77.61818
1393344767,2014/02/25 21:42:47,24.4,62,13.00361,77.61818
1393345075,2014/02/25 21:47:55,24.3,62,13.00361,77.61818
1393345330,2014/02/25 21:52:10,24.3,62,13.00361,77.61818
1393345637,2014/02/25 21:57:17,24.3,62,13.00361,77.61818
1393345946,2014/02/25 22:02:26,24.3,62,13.00361,77.61818
1393346254,2014/02/25 22:07:34,24.2,63,13.00361,77.61818
1393346560,2014/02/25 22:12:40,24.2,64,13.00361,77.61818
1393346866,2014/02/25 22:17:46,24.1,64,13.00361,77.61818
1393347176,2014/02/25 22:22:56,24.1,65,13.00361,77.61818
1393347483,2014/02/25 22:28:03,24,66,13.00361,77.61818
1393347587,2014/02/25 22:29:47,24,66,13.00361,77.61818
1393347893,2014/02/25 22:34:53,24,66,13.00361,77.61818
1393348201,2014/02/25 22:40:01,23.9,67,13.00361,77.61818
1393348509,2014/02/25 22:45:09,23.9,67,13.00361,77.61818
1393348816,2014/02/25 22:50:16,23.8,67,13.00361,77.61818
1393349124,2014/02/25 22:55:24,23.8,68,13.00361,77.61818
1393349431,2014/02/25 23:00:31,23.7,68,13.00361,77.61818
1393349740,2014/02/25 23:05:40,23.6,68,13.00361,77.61818
1393350048,2014/02/25 23:10:48,23.6,68,13.00361,77.61818
1393350354,2014/02/25 23:15:54,23.5,69,13.00361,77.61818
1393350662,2014/02/25 23:21:02,23.5,69,13.00361,77.61818
1393350919,2014/02/25 23:25:19,23.4,69,13.00361,77.61818
1393351227,2014/02/25 23:30:27,23.4,69,13.00361,77.61818
1393351533,2014/02/25 23:35:33,23.3,70,13.00361,77.61818
1393351841,2014/02/25 23:40:41,23.3,70,13.00361,77.61818
1393352150,2014/02/25 23:45:50,23.2,70,13.00361,77.61818
1393352457,2014/02/25 23:50:57,23.2,70,13.00361,77.61818
1393352764,2014/02/25 23:56:04,23.1,71,13.00361,77.61818
1393353072,2014/02/26 00:01:12,23.1,71,13.00361,77.61818
1393353379,2014/02/26 00:06:19,23,71,13.00361,77.61818
1393353687,2014/02/26 00:11:27,23,72,13.00361,77.61818
1393353994,2014/02/26 00:16:34,22.9,72,13.00361,77.61818
1393354302,2014/02/26 00:21:42,22.9,72,13.00361,77.61818
1393354557,2014/02/26 00:25:57,22.8,73,13.00361,77.61818
1393354865,2014/02/26 00:31:05,22.8,73,13.00361,77.61818
1393355174,2014/02/26 00:36:14,22.7,73,13.00361,77.61818
1393355481,2014/02/26 00:41:21,22.7,73,13.00361,77.61818
1393355789,2014/02/26 00:46:29,22.6,74,13.00361,77.61818
1393356096,2014/02/26 00:51:36,22.5,74,13.00361,77.61818
1393356404,2014/02/26 00:56:44,22.5,74,13.00361,77.61818
1393356712,2014/02/26 01:01:52,22.4,75,13.00361,77.61818
1393357019,2014/02/26 01:06:59,22.4,75,13.00361,77.61818
1393357327,2014/02/26 01:12:07,22.3,75,13.00361,77.61818
1393357635,2014/02/26 01:17:15,22.3,76,13.00361,77.61818
1393357942,2014/02/26 01:22:22,22.3,76,13.00361,77.61818
1393358249,2014/02/26 01:27:29,22.2,76,13.00361,77.61818
1393358556,2014/02/26 01:32:36,22.2,76,13.00361,77.61818
1393358814,2014/02/26 01:36:54,22.1,77,13.00361,77.61818
1393359121,2014/02/26 01:42:01,22.1,77,13.00361,77.61818
1393359428,2014/02/26 01:47:08,22.1,78,13.00361,77.61818
1393359736,2014/02/26 01:52:16,22.1,78,13.00361,77.61818
1393360043,2014/02/26 01:57:23,22,78,13.00361,77.61818
1393360351,2014/02/26 02:02:31,22,78,13.00361,77.61818
1393360658,2014/02/26 02:07:38,22,78,13.00361,77.61818
1393360966,2014/02/26 02:12:46,22,78,13.00361,77.61818
1393361274,2014/02/26 02:17:54,21.9,78,13.00361,77.61818
1393361581,2014/02/26 02:23:01,21.9,78,13.00361,77.61818
1393361890,2014/02/26 02:28:10,21.9,78,13.00361,77.61818
1393362198,2014/02/26 02:33:18,21.9,78,13.00361,77.61818
1393362454,2014/02/26 02:37:34,21.9,78,13.00361,77.61818
1393362762,2014/02/26 02:42:42,21.8,78,13.00361,77.61818
1393363068,2014/02/26 02:47:48,21.8,78,13.00361,77.61818
1393363376,2014/02/26 02:52:56,21.8,78,13.00361,77.61818
1393363683,2014/02/26 02:58:03,21.8,78,13.00361,77.61818
1393363991,2014/02/26 03:03:11,21.8,78,13.00361,77.61818
1393364299,2014/02/26 03:08:19,21.8,78,13.00361,77.61818
1393364606,2014/02/26 03:13:26,21.8,78,13.00361,77.61818
1393364913,2014/02/26 03:18:33,21.8,78,13.00361,77.61818
1393365220,2014/02/26 03:23:40,21.8,78,13.00361,77.61818
1393365529,2014/02/26 03:28:49,21.8,78,13.00361,77.61818
1393365837,2014/02/26 03:33:57,21.7,78,13.00361,77.61818
1393366144,2014/02/26 03:39:04,21.7,78,13.00361,77.61818
1393366452,2014/02/26 03:44:12,21.7,77,13.00361,77.61818
1393366708,2014/02/26 03:48:28,21.7,78,13.00361,77.61818
1393367016,2014/02/26 03:53:36,21.7,77,13.00361,77.61818
1393367323,2014/02/26 03:58:43,21.7,78,13.00361,77.61818
1393367630,2014/02/26 04:03:50,21.7,78,13.00361,77.61818
1393367939,2014/02/26 04:08:59,21.6,77,13.00361,77.61818
1393368246,2014/02/26 04:14:06,21.6,78,13.00361,77.61818
1393368554,2014/02/26 04:19:14,21.6,78,13.00361,77.61818
1393368862,2014/02/26 04:24:22,21.6,78,13.00361,77.61818
1393369169,2014/02/26 04:29:29,21.6,77,13.00361,77.61818
1393369477,2014/02/26 04:34:37,21.6,77,13.00361,77.61818
1393369783,2014/02/26 04:39:43,21.6,77,13.00361,77.61818
1393370091,2014/02/26 04:44:51,21.6,77,13.00361,77.61818
1393370399,2014/02/26 04:49:59,21.6,77,13.00361,77.61818
1393370655,2014/02/26 04:54:15,21.6,77,13.00361,77.61818
1393370963,2014/02/26 04:59:23,21.6,77,13.00361,77.61818
1393371270,2014/02/26 05:04:30,21.6,77,13.00361,77.61818
1393371579,2014/02/26 05:09:39,21.5,77,13.00361,77.61818
1393371886,2014/02/26 05:14:46,21.5,77,13.00361,77.61818
1393372193,2014/02/26 05:19:53,21.5,77,13.00361,77.61818
1393372501,2014/02/26 05:25:01,21.5,77,13.00361,77.61818
1393372808,2014/02/26 05:30:08,21.5,77,13.00361,77.61818
1393373116,2014/02/26 05:35:16,21.4,77,13.00361,77.61818
1393373425,2014/02/26 05:40:25,21.4,77,13.00361,77.61818
1393373732,2014/02/26 05:45:32,21.4,77,13.00361,77.61818
1393374039,2014/02/26 05:50:39,21.3,77,13.00361,77.61818
1393374295,2014/02/26 05:54:55,21.3,77,13.00361,77.61818
1393374603,2014/02/26 06:00:03,21.3,77,13.00361,77.61818
1393374910,2014/02/26 06:05:10,21.3,77,13.00361,77.61818
1393375218,2014/02/26 06:10:18,21.3,77,13.00361,77.61818
1393375526,2014/02/26 06:15:26,21.3,77,13.00361,77.61818
1393375833,2014/02/26 06:20:33,21.3,77,13.00361,77.61818
1393376141,2014/02/26 06:25:41,21.3,77,13.00361,77.61818
1393376448,2014/02/26 06:30:48,21.3,77,13.00361,77.61818
1393376756,2014/02/26 06:35:56,21.3,77,13.00361,77.61818
1393377064,2014/02/26 06:41:04,21.3,77,13.00361,77.61818
1393377371,2014/02/26 06:46:11,21.2,77,13.00361,77.61818
1393377627,2014/02/26 06:50:27,21.2,77,13.00361,77.61818
1393377934,2014/02/26 06:55:34,21.3,77,13.00361,77.61818
1393378242,2014/02/26 07:00:42,21.2,76,13.00361,77.61818
1393378550,2014/02/26 07:05:50,21.2,76,13.00361,77.61818
1393378858,2014/02/26 07:10:58,21.2,76,13.00361,77.61818
1393379166,2014/02/26 07:16:06,21.2,76,13.00361,77.61818
1393379472,2014/02/26 07:21:12,21.2,76,13.00361,77.61818
1393379780,2014/02/26 07:26:20,21.2,77,13.00361,77.61818
1393380089,2014/02/26 07:31:29,21.2,76,13.00361,77.61818
1393380396,2014/02/26 07:36:36,21.3,77,13.00361,77.61818
1393380703,2014/02/26 07:41:43,21.3,77,13.00361,77.61818
1393380959,2014/02/26 07:45:59,21.3,77,13.00361,77.61818
1393381268,2014/02/26 07:51:08,21.4,77,13.00361,77.61818
1393381575,2014/02/26 07:56:15,21.4,77,13.00361,77.61818
1393381882,2014/02/26 08:01:22,21.4,77,13.00361,77.61818
1393382190,2014/02/26 08:06:30,21.5,76,13.00361,77.61818
1393382498,2014/02/26 08:11:38,21.5,76,13.00361,77.61818
1393382806,2014/02/26 08:16:46,21.6,76,13.00361,77.61818
1393383113,2014/02/26 08:21:53,21.6,75,13.00361,77.61818
1393383420,2014/02/26 08:27:00,21.6,75,13.00361,77.61818
1393383728,2014/02/26 08:32:08,21.7,75,13.00361,77.61818
1393384035,2014/02/26 08:37:15,21.7,75,13.00361,77.61818
1393384293,2014/02/26 08:41:33,21.7,75,13.00361,77.61818
1393384600,2014/02/26 08:46:40,21.8,75,13.00361,77.61818
1393384907,2014/02/26 08:51:47,21.8,75,13.00361,77.61818
1393385215,2014/02/26 08:56:55,21.9,75,13.00361,77.61818
1393385522,2014/02/26 09:02:02,22,74,13.00361,77.61818
1393385830,2014/02/26 09:07:10,22.1,74,13.00361,77.61818
1393386137,2014/02/26 09:12:17,22.2,74,13.00361,77.61818
1393386445,2014/02/26 09:17:25,22.3,73,13.00361,77.61818
1393386753,2014/02/26 09:22:33,22.4,73,13.00361,77.61818
1393387060,2014/02/26 09:27:40,22.5,72,13.00361,77.61818
1393387368,2014/02/26 09:32:48,22.5,72,13.00361,77.61818
1393387624,2014/02/26 09:37:04,22.6,72,13.00361,77.61818
1393387676,2014/02/26 09:37:56,22.7,72,13.00361,77.61818
1393387983,2014/02/26 09:43:03,22.7,71,13.00361,77.61818
1393388291,2014/02/26 09:48:11,22.9,71,13.00361,77.61818
1393388598,2014/02/26 09:53:18,23,71,13.00361,77.61818
1393388906,2014/02/26 09:58:26,23.1,71,13.00361,77.61818
1393389214,2014/02/26 10:03:34,23.2,70,13.00361,77.61818
1393389521,2014/02/26 10:08:41,23.3,70,13.00361,77.61818
1393389828,2014/02/26 10:13:48,23.4,70,13.00361,77.61818
1393390135,2014/02/26 10:18:55,23.5,69,13.00361,77.61818
1393390443,2014/02/26 10:24:03,23.6,69,13.00361,77.61818
1393390699,2014/02/26 10:28:19,23.6,69,13.00361,77.61818
1393391008,2014/02/26 10:33:28,23.7,68,13.00361,77.61818
1393391316,2014/02/26 10:38:36,23.8,68,13.00361,77.61818
1393391623,2014/02/26 10:43:43,23.9,68,13.00361,77.61818
1393391931,2014/02/26 10:48:51,24,68,13.00361,77.61818
1393392237,2014/02/26 10:53:57,24.1,67,13.00361,77.61818
1393392545,2014/02/26 10:59:05,24.2,67,13.00361,77.61818
1393392853,2014/02/26 11:04:13,24.3,66,13.00361,77.61818
1393393160,2014/02/26 11:09:20,24.4,66,13.00361,77.61818
1393393468,2014/02/26 11:14:28,24.5,66,13.00361,77.61818
1393393776,2014/02/26 11:19:36,24.6,66,13.00361,77.61818
1393394083,2014/02/26 11:24:43,24.7,65,13.00361,77.61818
1393394391,2014/02/26 11:29:51,24.8,64,13.00361,77.61818
1393394648,2014/02/26 11:34:08,24.8,64,13.00361,77.61818
1393394956,2014/02/26 11:39:16,24.9,64,13.00361,77.61818
1393395262,2014/02/26 11:44:22,25,63,13.00361,77.61818
1393395570,2014/02/26 11:49:30,25.1,63,13.00361,77.61818
1393395879,2014/02/26 11:54:39,25.2,62,13.00361,77.61818
1393396186,2014/02/26 11:59:46,25.3,62,13.00361,77.61818
1393396493,2014/02/26 12:04:53,25.4,62,13.00361,77.61818
1393396800,2014/02/26 12:10:00,25.5,61,13.00361,77.61818
1393397108,2014/02/26 12:15:08,25.5,60,13.00361,77.61818
1393397416,2014/02/26 12:20:16,25.6,60,13.00361,77.61818
1393397723,2014/02/26 12:25:23,25.7,59,13.00361,77.61818
1393397980,2014/02/26 12:29:40,25.8,59,13.00361,77.61818
1393398287,2014/02/26 12:34:47,25.9,58,13.00361,77.61818
1393398595,2014/02/26 12:39:55,25.9,58,13.00361,77.61818
1393398903,2014/02/26 12:45:03,26,57,13.00361,77.61818
1393399210,2014/02/26 12:50:10,26,57,13.00361,77.61818
1393399518,2014/02/26 12:55:18,26.1,56,13.00361,77.61818
1393399825,2014/02/26 13:00:25,26.1,56,13.00361,77.61818
1393400132,2014/02/26 13:05:32,26.2,56,13.00361,77.61818
1393400440,2014/02/26 13:10:40,26.3,55,13.00361,77.61818
1393400748,2014/02/26 13:15:48,26.4,54,13.00361,77.61818
1393401056,2014/02/26 13:20:56,26.4,54,13.00361,77.61818
1393401363,2014/02/26 13:26:03,26.5,52,13.00361,77.61818
1393401620,2014/02/26 13:30:20,26.6,52,13.00361,77.61818
1393401926,2014/02/26 13:35:26,26.6,51,13.00361,77.61818
1393402234,2014/02/26 13:40:34,26.6,51,13.00361,77.61818
1393402542,2014/02/26 13:45:42,26.7,50,13.00361,77.61818
1393402849,2014/02/26 13:50:49,26.8,50,13.00361,77.61818
1393403158,2014/02/26 13:55:58,26.8,48,13.00361,77.61818
1393403466,2014/02/26 14:01:06,26.8,50,13.00361,77.61818
1393403772,2014/02/26 14:06:12,26.9,49,13.00361,77.61818
1393404080,2014/02/26 14:11:20,26.9,48,13.00361,77.61818
1393404387,2014/02/26 14:16:27,27,47,13.00361,77.61818
1393404695,2014/02/26 14:21:35,27,47,13.00361,77.61818
1393405003,2014/02/26 14:26:43,27.1,47,13.00361,77.61818
1393405310,2014/02/26 14:31:50,27.1,46,13.00361,77.61818
1393405618,2014/02/26 14:36:58,27.2,45,13.00361,77.61818
1393405874,2014/02/26 14:41:14,27.2,45,13.00361,77.61818
1393406182,2014/02/26 14:46:22,27.2,45,13.00361,77.61818
1393406489,2014/02/26 14:51:29,27.3,45,13.00361,77.61818
1393406797,2014/02/26 14:56:37,27.3,42,13.00361,77.61818
1393407105,2014/02/26 15:01:45,27.4,43,13.00361,77.61818
1393407412,2014/02/26 15:06:52,27.5,43,13.00361,77.61818
1393407720,2014/02/26 15:12:00,27.7,43,13.00361,77.61818
1393408028,2014/02/26 15:17:08,27.9,43,13.00361,77.61818
1393408335,2014/02/26 15:22:15,27.8,42,13.00361,77.61818
1393408643,2014/02/26 15:27:23,27.8,41,13.00361,77.61818
1393408899,2014/02/26 15:31:39,27.8,40,13.00361,77.61818
1393409207,2014/02/26 15:36:47,27.8,40,13.00361,77.61818
1393409514,2014/02/26 15:41:54,27.7,40,13.00361,77.61818
1393409822,2014/02/26 15:47:02,27.7,40,13.00361,77.61818
1393410130,2014/02/26 15:52:10,27.7,41,13.00361,77.61818
1393410437,2014/02/26 15:57:17,27.7,40,13.00361,77.61818
1393410745,2014/02/26 16:02:25,27.7,40,13.00361,77.61818
1393411052,2014/02/26 16:07:32,27.7,40,13.00361,77.61818
1393411360,2014/02/26 16:12:40,27.7,40,13.00361,77.61818
1393411667,2014/02/26 16:17:47,27.7,40,13.00361,77.61818
1393411974,2014/02/26 16:22:54,27.7,39,13.00361,77.61818
